Source,Target
14920218,4280258
12289247,40318957
12289247,72714461
12289247,49684352
12289247,58092907
12289247,47075569
12289247,48461764
12289247,44179224
12289247,73941492
12289247,20409757
12289247,54941203
12289247,74850403
12289247,37469904
12289247,53208660
12289247,35261759
12289247,1344018
12289247,43387895
12289247,53262004
12289247,80696379
12289247,33158448
12289247,16691074
12289247,14152862
12289247,47349116
12289247,90590303
12289247,359563
12289247,86066372
12289247,45819647
12289247,24094258
12289247,50588353
12289247,4280258
40318957,72714461
40318957,49684352
40318957,58092907
40318957,47075569
40318957,48461764
40318957,44179224
40318957,73941492
40318957,20409757
40318957,54941203
40318957,74850403
40318957,37469904
40318957,53208660
40318957,35261759
40318957,1344018
40318957,43387895
40318957,53262004
40318957,80696379
40318957,33158448
40318957,16691074
40318957,14152862
40318957,47349116
40318957,90590303
40318957,359563
40318957,86066372
40318957,45819647
40318957,24094258
40318957,50588353
40318957,4280258
72714461,49684352
72714461,58092907
72714461,47075569
72714461,48461764
72714461,44179224
72714461,73941492
72714461,20409757
72714461,54941203
72714461,74850403
72714461,37469904
72714461,53208660
72714461,35261759
72714461,1344018
72714461,43387895
72714461,53262004
72714461,80696379
72714461,33158448
72714461,16691074
72714461,14152862
72714461,47349116
72714461,90590303
72714461,359563
72714461,86066372
72714461,45819647
72714461,24094258
72714461,50588353
72714461,4280258
49684352,58092907
49684352,47075569
49684352,48461764
49684352,44179224
49684352,73941492
49684352,20409757
49684352,54941203
49684352,74850403
49684352,37469904
49684352,53208660
49684352,35261759
49684352,1344018
49684352,43387895
49684352,53262004
49684352,80696379
49684352,33158448
49684352,16691074
49684352,14152862
49684352,47349116
49684352,90590303
49684352,359563
49684352,86066372
49684352,45819647
49684352,24094258
49684352,50588353
49684352,4280258
58092907,47075569
58092907,48461764
58092907,44179224
58092907,73941492
58092907,20409757
58092907,54941203
58092907,74850403
58092907,37469904
58092907,53208660
58092907,35261759
58092907,1344018
58092907,43387895
58092907,53262004
58092907,80696379
58092907,33158448
58092907,16691074
58092907,14152862
58092907,47349116
58092907,90590303
58092907,359563
58092907,86066372
58092907,45819647
58092907,24094258
58092907,50588353
58092907,4280258
47075569,48461764
47075569,44179224
47075569,73941492
47075569,20409757
47075569,54941203
47075569,74850403
47075569,37469904
47075569,53208660
47075569,35261759
47075569,1344018
47075569,43387895
47075569,53262004
47075569,80696379
47075569,33158448
47075569,16691074
47075569,14152862
47075569,47349116
47075569,90590303
47075569,359563
47075569,86066372
47075569,45819647
47075569,24094258
47075569,50588353
47075569,4280258
48461764,44179224
48461764,73941492
48461764,20409757
48461764,54941203
48461764,74850403
48461764,37469904
48461764,53208660
48461764,35261759
48461764,1344018
48461764,43387895
48461764,53262004
48461764,80696379
48461764,33158448
48461764,16691074
48461764,14152862
48461764,47349116
48461764,90590303
48461764,359563
48461764,86066372
48461764,45819647
48461764,24094258
48461764,50588353
48461764,4280258
44179224,73941492
44179224,20409757
44179224,54941203
44179224,74850403
44179224,37469904
44179224,53208660
44179224,35261759
44179224,1344018
44179224,43387895
44179224,53262004
44179224,80696379
44179224,33158448
44179224,16691074
44179224,14152862
44179224,47349116
44179224,90590303
44179224,359563
44179224,86066372
44179224,45819647
44179224,24094258
44179224,50588353
44179224,4280258
73941492,20409757
73941492,54941203
73941492,74850403
73941492,37469904
73941492,53208660
73941492,35261759
73941492,1344018
73941492,43387895
73941492,53262004
73941492,80696379
73941492,33158448
73941492,16691074
73941492,14152862
73941492,47349116
73941492,90590303
73941492,359563
73941492,86066372
73941492,45819647
73941492,24094258
73941492,50588353
73941492,4280258
20409757,54941203
20409757,74850403
20409757,37469904
20409757,53208660
20409757,35261759
20409757,1344018
20409757,43387895
20409757,53262004
20409757,80696379
20409757,33158448
20409757,16691074
20409757,14152862
20409757,47349116
20409757,90590303
20409757,359563
20409757,86066372
20409757,45819647
20409757,24094258
20409757,50588353
20409757,4280258
54941203,74850403
54941203,37469904
54941203,53208660
54941203,35261759
54941203,1344018
54941203,43387895
54941203,53262004
54941203,80696379
54941203,33158448
54941203,16691074
54941203,14152862
54941203,47349116
54941203,90590303
54941203,359563
54941203,86066372
54941203,45819647
54941203,24094258
54941203,50588353
54941203,4280258
74850403,37469904
74850403,53208660
74850403,35261759
74850403,1344018
74850403,43387895
74850403,53262004
74850403,80696379
74850403,33158448
74850403,16691074
74850403,14152862
74850403,47349116
74850403,90590303
74850403,359563
74850403,86066372
74850403,45819647
74850403,24094258
74850403,50588353
74850403,4280258
37469904,53208660
37469904,35261759
37469904,1344018
37469904,43387895
37469904,53262004
37469904,80696379
37469904,33158448
37469904,16691074
37469904,14152862
37469904,47349116
37469904,90590303
37469904,359563
37469904,86066372
37469904,45819647
37469904,24094258
37469904,50588353
37469904,4280258
53208660,35261759
53208660,1344018
53208660,43387895
53208660,53262004
53208660,80696379
53208660,33158448
53208660,16691074
53208660,14152862
53208660,47349116
53208660,90590303
53208660,359563
53208660,86066372
53208660,45819647
53208660,24094258
53208660,50588353
53208660,4280258
35261759,1344018
35261759,43387895
35261759,53262004
35261759,80696379
35261759,33158448
35261759,16691074
35261759,14152862
35261759,47349116
35261759,90590303
35261759,359563
35261759,86066372
35261759,45819647
35261759,24094258
35261759,50588353
35261759,4280258
1344018,43387895
1344018,53262004
1344018,80696379
1344018,33158448
1344018,16691074
1344018,14152862
1344018,47349116
1344018,90590303
1344018,359563
1344018,86066372
1344018,45819647
1344018,24094258
1344018,50588353
1344018,4280258
43387895,53262004
43387895,80696379
43387895,33158448
43387895,16691074
43387895,14152862
43387895,47349116
43387895,90590303
43387895,359563
43387895,86066372
43387895,45819647
43387895,24094258
43387895,50588353
43387895,4280258
53262004,80696379
53262004,33158448
53262004,16691074
53262004,14152862
53262004,47349116
53262004,90590303
53262004,359563
53262004,86066372
53262004,45819647
53262004,24094258
53262004,50588353
53262004,4280258
80696379,33158448
80696379,16691074
80696379,14152862
80696379,47349116
80696379,90590303
80696379,359563
80696379,86066372
80696379,45819647
80696379,24094258
80696379,50588353
80696379,4280258
33158448,16691074
33158448,14152862
33158448,47349116
33158448,90590303
33158448,359563
33158448,86066372
33158448,45819647
33158448,24094258
33158448,50588353
33158448,4280258
16691074,14152862
16691074,47349116
16691074,90590303
16691074,359563
16691074,86066372
16691074,45819647
16691074,24094258
16691074,50588353
16691074,4280258
14152862,47349116
14152862,90590303
14152862,359563
14152862,86066372
14152862,45819647
14152862,24094258
14152862,50588353
14152862,4280258
47349116,90590303
47349116,359563
47349116,86066372
47349116,45819647
47349116,24094258
47349116,50588353
47349116,4280258
90590303,359563
90590303,86066372
90590303,45819647
90590303,24094258
90590303,50588353
90590303,4280258
359563,86066372
359563,45819647
359563,24094258
359563,50588353
359563,4280258
86066372,24094258
86066372,50588353
86066372,4280258
45819647,24094258
45819647,50588353
45819647,4280258
24094258,50588353
24094258,4280258
50588353,4280258
87209160,73356503
87209160,14558128
87209160,50810455
87209160,56196385
87209160,46576366
87209160,24508238
87209160,97949165
87209160,60954556
87209160,14816857
87209160,10182251
87209160,34550857
87209160,35261759
87209160,45354718
87209160,24224830
87209160,24299458
87209160,57103969
87209160,10045474
87209160,90448279
87209160,26973555
87209160,8491961
87209160,48608796
87209160,65305468
87209160,72971064
87209160,99726621
87209160,86066372
87209160,49105782
87209160,72330894
87209160,52331012
87209160,26847978
87209160,65711558
87209160,60303245
87209160,94145021
87209160,14532163
87209160,18144506
87209160,43898403
87209160,80101899
87209160,87639778
87209160,61740673
73356503,14558128
73356503,50810455
73356503,56196385
73356503,46576366
73356503,24508238
73356503,97949165
73356503,60954556
73356503,14816857
73356503,10182251
73356503,34550857
73356503,35261759
73356503,45354718
73356503,24224830
73356503,24299458
73356503,57103969
73356503,10045474
73356503,90448279
73356503,26973555
73356503,8491961
73356503,48608796
73356503,65305468
73356503,72971064
73356503,99726621
73356503,86066372
73356503,49105782
73356503,72330894
73356503,52331012
73356503,26847978
73356503,65711558
73356503,60303245
73356503,94145021
73356503,14532163
73356503,18144506
73356503,43898403
73356503,80101899
73356503,87639778
73356503,61740673
14558128,50810455
14558128,56196385
14558128,46576366
14558128,24508238
14558128,97949165
14558128,60954556
14558128,14816857
14558128,10182251
14558128,34550857
14558128,35261759
14558128,45354718
14558128,24224830
14558128,24299458
14558128,57103969
14558128,10045474
14558128,90448279
14558128,26973555
14558128,8491961
14558128,48608796
14558128,65305468
14558128,72971064
14558128,99726621
14558128,86066372
14558128,49105782
14558128,72330894
14558128,52331012
14558128,26847978
14558128,65711558
14558128,60303245
14558128,94145021
14558128,14532163
14558128,18144506
14558128,43898403
14558128,80101899
14558128,87639778
14558128,61740673
50810455,56196385
50810455,46576366
50810455,24508238
50810455,97949165
50810455,60954556
50810455,14816857
50810455,10182251
50810455,34550857
50810455,35261759
50810455,45354718
50810455,24224830
50810455,24299458
50810455,57103969
50810455,10045474
50810455,90448279
50810455,26973555
50810455,8491961
50810455,48608796
50810455,65305468
50810455,72971064
50810455,99726621
50810455,86066372
50810455,49105782
50810455,72330894
50810455,52331012
50810455,26847978
50810455,65711558
50810455,60303245
50810455,94145021
50810455,14532163
50810455,18144506
50810455,43898403
50810455,80101899
50810455,87639778
50810455,61740673
56196385,46576366
56196385,24508238
56196385,97949165
56196385,60954556
56196385,14816857
56196385,10182251
56196385,34550857
56196385,35261759
56196385,45354718
56196385,24224830
56196385,24299458
56196385,57103969
56196385,10045474
56196385,90448279
56196385,26973555
56196385,8491961
56196385,48608796
56196385,65305468
56196385,72971064
56196385,99726621
56196385,86066372
56196385,49105782
56196385,72330894
56196385,52331012
56196385,26847978
56196385,65711558
56196385,60303245
56196385,94145021
56196385,14532163
56196385,18144506
56196385,43898403
56196385,80101899
56196385,87639778
56196385,61740673
46576366,24508238
46576366,97949165
46576366,60954556
46576366,14816857
46576366,10182251
46576366,34550857
46576366,35261759
46576366,45354718
46576366,24224830
46576366,24299458
46576366,57103969
46576366,10045474
46576366,90448279
46576366,26973555
46576366,8491961
46576366,48608796
46576366,65305468
46576366,72971064
46576366,99726621
46576366,86066372
46576366,49105782
46576366,72330894
46576366,52331012
46576366,26847978
46576366,65711558
46576366,60303245
46576366,94145021
46576366,14532163
46576366,18144506
